line_id,stem_id,azimuth,polar,frame_num,dist_lidar,reflectivity,oldX,oldY,oldZ,old_relative_z,Count,X,Y,Z,relative_z
3334,10001,3.064624,15.0,631.0,2.148,8.0,0.33928776,-0.25223303,1.6937201,2.046509,2,0.33071631887801606,-0.24040344783238002,1.6939707626973777,2.046759687868276
3335,10001,-2.62716,7.0,670.0,2.598,1.0,0.34220743,-0.21383047,1.6939731,2.072118,1,0.33118440344205596,-0.2381271462687446,1.6883464993723214,2.06649147884925
3336,10001,-2.692836,9.0,666.0,2.49,4.0,0.34365177,-0.24910164,1.6940688,2.072214,2,0.33508033254989106,-0.2372720582144601,1.6943194498693137,2.0724645485555317
3337,10001,2.335479,15.0,581.0,3.0,10.0,0.3036394,-0.24555206,1.6941757,2.046964,2,0.32887258361349453,-0.23119972495680646,1.6864814526676515,2.0392696625828126
3338,10001,-2.499777,7.0,694.0,3.026,12.0,0.34536266,-0.24500799,1.6963353,2.074481,1,0.32857961986130313,-0.2349331721180395,1.6950136625261378,2.073159357258804
3339,10001,2.023223,11.0,537.0,4.822,1.0,0.35838795,-0.2430396,1.6965652,2.07471,2,0.3329148098178532,-0.24293729003585512,1.6951329686757548,2.0732777097341044
3340,10001,3.071605,15.0,631.0,2.162,3.0,0.35142374,-0.23643921,1.6969553,2.0751,2,0.33433731963605057,-0.23562439698495982,1.6940417860761101,2.0721864079251704
3341,10001,2.887265,15.0,619.0,2.198,6.0,0.33240032,-0.2305026,1.697085,2.049874,2,0.33247332430814014,-0.23792353410210343,1.6905887170429648,2.0433777614231525
3342,10001,2.89416,15.0,619.0,2.186,2.0,0.3224821,-0.21442127,1.6973687,2.050157,2,0.33059580443133374,-0.2392533136969697,1.6858183983376476,2.0386067274620983
3343,10001,2.262405,15.0,574.0,3.29,3.0,0.31191444,-0.24928188,1.6983974,2.051186,1,0.33061672477928433,-0.2371953626852909,1.691374541238974,2.0441632279912936
3344,10001,-2.398036,5.0,700.0,3.164,6.0,0.32815456,-0.23261309,1.7007897,2.053578,2,0.3282275662514995,-0.24003401536431046,1.6942933841343344,2.0470815940494953
3345,10001,2.295686,15.0,578.0,3.128,2.0,0.3366151,-0.25550318,1.7011659,2.053955,1,0.32957246854789274,-0.23592924560072429,1.6996120725359236,2.052401236125401
3346,10001,2.30258,15.0,578.0,3.122,1.0,0.34664822,-0.23630808,1.7012554,2.079401,2,0.32956179549664627,-0.23549326676645396,1.698341903568786,2.0764874790921626
3347,10001,-2.597192,7.0,672.0,2.572,10.0,0.3525877,-0.2899313,1.7012864,2.079432,1,0.34096776148611885,-0.24585030216294285,1.7106011158952088,2.088746691418585
3348,10001,2.262052,13.0,495.0,6.358,7.0,0.34332705,-0.24904871,1.7013593,2.079504,1,0.3356554662333984,-0.23873007567782029,1.6990308837563384,2.077175624814688
3349,10001,-2.721143,9.0,665.0,2.488,2.0,0.36223698,-0.24139784,1.7016487,2.079794,2,0.33676383935886883,-0.24129553970016177,1.7002165296193583,2.078361747514866
3350,10001,-2.714162,9.0,665.0,2.456,2.0,0.32792234,-0.25310087,1.701863,2.054652,1,0.32966254994857547,-0.24251263004307652,1.698284662529534,2.0510735877004325
3351,10001,-2.487734,7.0,695.0,3.062,10.0,0.36687708,-0.2500825,1.702082,2.080227,1,0.33450418592846326,-0.24177740143854065,1.7050481802326138,2.083193040500253
3352,10001,2.391276,15.0,586.0,2.83,12.0,0.3161435,-0.2137928,1.7036482,2.056437,2,0.3242572080873396,-0.23862484232245798,1.6920978668740245,2.0448866728356334
3353,10001,-2.834841,3.0,257.0,5.01,17.0,0.31746483,-0.22907352,1.703727,2.056515,1,0.3265648286044598,-0.23582352869212628,1.695302051603794,2.048090023100376
3354,10001,-2.344032,3.0,717.0,3.62,12.0,0.35056543,-0.20738363,1.7039629,2.083052,1,0.3323285904369856,-0.2334362642937585,1.6978577024058292,2.076946700246711
3355,10001,-2.245719,7.0,729.0,3.772,13.0,0.37712908,-0.23970556,1.7043803,2.082525,1,0.3370074952264687,-0.24155966461972989,1.7100642039058418,2.088208944964191
3356,10001,2.619983,11.0,64.0,5.486,12.0,0.2689042,-0.24570847,1.704693,2.057482,1,0.3195995854226169,-0.2308740219138316,1.688931411860005,2.041720456240193
3357,10001,-2.256303,7.0,731.0,3.78,9.0,0.34802818,-0.2584777,1.7048771,2.083022,1,0.33192999079553964,-0.23964048136574354,1.704360384349675,2.082505363826604
3358,10001,-2.593152,7.0,673.0,2.596,13.0,0.38105822,-0.26847172,1.7050624,2.083207,1,0.346194268590739,-0.2452744511621339,1.713974000239859,2.0921185028796296
3359,10001,-2.686527,1.0,287.0,5.604,14.0,0.32297707,-0.21554041,1.7057275,2.058516,1,0.3335340283339537,-0.23275559359713446,1.6948414340803895,2.0476300016234195
3360,10001,2.838672,11.0,88.0,5.0,15.0,0.29856777,-0.2162695,1.707204,2.059993,1,0.3264056208971384,-0.2321613796659418,1.6914743065834046,2.0442633509635924
3361,10001,-2.593152,7.0,680.0,2.77,10.0,0.3341236,-0.22387838,1.7073989,2.060187,1,0.33580281912234794,-0.241672864421866,1.697624507105739,2.0504127170209
3362,10001,2.353021,15.0,582.0,2.964,1.0,0.3214345,-0.23076963,1.7077829,2.060571,2,0.33284190547319104,-0.23918939144523055,1.6978076078273632,2.0505956985332348
3363,10001,2.276836,15.0,575.0,3.198,11.0,0.27722216,-0.17654705,1.707994,2.050107,1,0.3140547275543213,-0.22383211998108826,1.683876385516171,2.0259894035520594
3364,10001,2.3844,13.0,43.0,6.038001,2.0,0.35725832,-0.26764965,1.7089691,2.087114,1,0.336597409056521,-0.24233357107331013,1.712848474239481,2.0909934537164094
3365,10001,-2.813355,11.0,656.0,2.358,1.0,0.3794756,-0.24967337,1.7094908,2.087636,1,0.3423596043198086,-0.244344206299154,1.7168889419412166,2.0950341598367244
3366,10001,2.924965,15.0,622.0,2.166,7.0,0.33989906,-0.2459836,1.7096359,2.062424,2,0.33376604781068603,-0.23662398803263462,1.7048822095241454,2.0576703002300167
3367,10001,3.086408,15.0,632.0,2.152,26.0,0.35390282,-0.24654865,1.7098904,2.088036,3,0.33943853002725816,-0.23823231949033785,1.7074924558401108,2.085638150572777
3368,10001,-3.099309,5.0,229.0,4.754,8.0,0.3335595,-0.2855816,1.7099129,2.062701,1,0.340689700471579,-0.24143957862487206,1.7131377955865579,2.0659258862924297
3369,10001,-2.530731,7.0,691.0,2.978,13.0,0.35873413,-0.25803995,1.710176,2.088321,1,0.3368110626444712,-0.24161138279097422,1.7117419734105959,2.0898869528875244
3370,10001,-3.074514,13.0,639.0,2.17,3.0,0.36038733,-0.23711348,1.7105794,2.088724,2,0.3368196255372216,-0.23849368293303996,1.7090690275654197,2.08721353020519
3371,10001,-2.608311,7.0,679.0,2.752,7.0,0.35072803,-0.24541855,1.7109665,2.089112,3,0.33626374822794175,-0.23710221542539645,1.7085685580968857,2.086714133620262
3372,10001,-2.374561,5.0,702.0,3.208,11.0,0.351871,-0.25408936,1.7110517,2.089197,3,0.33740672689615464,-0.24577302231016207,1.7086537927389145,2.0867990106344223
3373,10001,2.931858,15.0,622.0,2.168,2.0,0.34301233,-0.23184633,1.711267,2.089412,1,0.33608549324477593,-0.24138292194139666,1.704486557623235,2.0826315371001636
3374,10001,-2.806373,11.0,656.0,2.348,5.0,0.36176634,-0.24310875,1.7113135,2.089458,2,0.33819863859874505,-0.24448895652312785,1.7098031183704734,2.087947621010244
3375,10001,2.048686,13.0,535.0,4.894,14.0,0.35950422,-0.23186445,1.711835,2.08998,1,0.3355664075810675,-0.24225305742704806,1.7085708274742482,2.0867156877418873
3376,10001,2.248159,15.0,573.0,3.308,17.0,0.31902552,-0.23035526,1.7118452,2.064634,2,0.33043292414994885,-0.23877501995475203,1.7018699027873851,2.0546588279582836
3377,10001,2.28837,11.0,488.0,6.604,2.0,0.34294558,-0.24777603,1.7126211,2.090766,2,0.3368125604144458,-0.23841641891032017,1.707867448553076,2.086012308820715
3378,10001,2.972815,7.0,113.0,4.828,13.0,0.33713388,-0.25550127,1.7129598,2.065748,1,0.3322614250438554,-0.2377461711210864,1.7103322650096855,2.0631204749248466
3379,10001,2.079677,11.0,513.0,5.742,15.0,0.34179115,-0.23808384,1.7139877,2.092133,1,0.3352309459550375,-0.23820668817738058,1.7077715426170854,2.085916879721883
3380,10001,2.065354,13.0,522.0,5.402,2.0,0.38096952,-0.23131035,1.7149906,2.093136,1,0.34286393252959163,-0.24398116411074347,1.718127309165386,2.0962727654794726
3381,10001,2.422499,11.0,47.0,5.956001,2.0,0.31139994,-0.24176168,1.7155445,2.068333,1,0.3338677939841557,-0.24178739010828013,1.704464829366434,2.057253277700174
3382,10001,-2.337694,9.0,768.0,3.906,13.0,0.33825445,-0.28038597,1.7162236,2.069012,1,0.3373913464269468,-0.24675501084753446,1.7161938913521313,2.068982220476582
3383,10001,3.021743,15.0,629.0,2.176,5.0,0.36215734,-0.27643394,1.7163235,2.094469,1,0.34421985372900965,-0.24396518669091166,1.7196048002690076,2.0977503757923843
3384,10001,-3.070721,13.0,640.0,2.156,12.0,0.36541033,-0.25994635,1.7173285,2.095474,2,0.3387136198020912,-0.245712114749728,1.7218030780643314,2.0999485343784183
3385,10001,2.29697,11.0,486.0,6.736001,2.0,0.37608528,-0.3199482,1.7180419,2.074066,1,0.34971623211389496,-0.2575672436505556,1.7257205233687447,2.0817445502394722
3386,10001,-2.75606,3.0,268.0,5.208,12.0,0.3263092,-0.24011993,1.7181628,2.070951,1,0.33103693674991624,-0.24103577435016632,1.710217288225004,2.063005498140165
3387,10001,-2.809689,11.0,655.0,2.34,1.0,0.36986446,-0.24590349,1.7183682,2.096513,1,0.34259172513687713,-0.24083017144909352,1.7210368498329542,2.099181710100593
3388,10001,-2.323175,9.0,736.0,3.824,12.0,0.3553548,-0.25891066,1.7204484,2.098593,1,0.3361175066165331,-0.2438541615834344,1.721578373747357,2.0997229955964167
3389,10001,-2.37964,5.0,710.0,3.42,13.0,0.3962245,-0.30300522,1.7206339,2.098779,1,0.35191682363167787,-0.2576718956232071,1.7326852022073207,2.110830300893539
3390,10001,-2.593563,7.0,686.0,2.906,15.0,0.37842274,-0.24206686,1.7208633,2.099009,1,0.3424900134951332,-0.24717389243093835,1.724777770334063,2.102923465066729
3391,10001,2.954843,15.0,624.0,2.164,4.0,0.33509588,-0.23588894,1.7220734,2.074862,1,0.33123622285692317,-0.23724232528143957,1.7164343951041239,2.069222962647154
3392,10001,-2.648563,1.0,294.0,5.802,13.0,0.32582378,-0.25838995,1.7225695,2.075358,1,0.3313276696882815,-0.24102561164271924,1.7161612541484585,2.0689497024821986
3393,10001,2.94809,15.0,624.0,2.184,5.0,0.35443974,-0.25094223,1.7226036,2.100749,1,0.3414063154884966,-0.24335867607041925,1.7189532303871409,2.097098686701228
3394,10001,-2.61462,1.0,323.0,6.554,9.0,0.30538082,-0.27270794,1.7229326,2.075721,1,0.32983436398818844,-0.24601396254665864,1.7161840001742046,2.068972448507945
3395,10001,-2.240745,7.0,728.0,3.744,11.0,0.3743286,-0.2598524,1.7231783,2.101323,2,0.34763190517196424,-0.245618177829562,1.7276527971118778,2.105797418960938
3396,10001,2.062979,15.0,546.0,4.42,8.0,0.3323455,-0.25262213,1.7241813,2.07697,1,0.3375117359563823,-0.24464258124761265,1.7175317353299817,2.070320541291591
3397,10001,-2.794796,9.0,659.0,2.426,4.0,0.41116333,-0.2677369,1.7243392,2.102484,1,0.3557650970410457,-0.24879887040737458,1.7357994782186188,2.113944219276968
3398,10001,-2.787694,9.0,659.0,2.394,1.0,0.37588072,-0.27578974,1.7245564,2.102701,1,0.3432735737945352,-0.24500401530947005,1.7343065006392342,2.1124510032790047
3399,10001,-2.589312,7.0,675.0,2.646,6.0,0.39000845,-0.28056812,1.7255965,2.103742,1,0.35096433999783855,-0.25119311461115584,1.733317079351229,2.1114624164560265
3400,10001,-3.089709,5.0,230.0,4.766001,19.0,0.34091902,-0.22192381,1.7256931,2.103838,1,0.33787777036735694,-0.24228463248954607,1.7163889288287801,2.0945337890964195
3401,10001,-2.372659,5.0,705.0,3.306,8.0,0.36439943,-0.23177385,1.7260786,2.104224,2,0.3454893603311897,-0.24479838044506977,1.723326530053765,2.1014718671585624
3402,10001,2.488981,15.0,591.0,2.694,13.0,0.31646872,-0.2536149,1.7264993,2.079288,2,0.33258850771623355,-0.24658364577529332,1.7165253063042958,2.069313993056615
3403,10001,-2.406762,5.0,699.0,3.158,7.0,0.35299587,-0.2251606,1.7265126,2.104658,2,0.3422386916281349,-0.23732770450277055,1.7212905637900449,2.099435900894842
3404,10001,-2.63015,1.0,308.0,6.152,15.0,0.32114077,-0.25499535,1.726783,2.079571,2,0.33726055819230777,-0.24796408934829137,1.7168090244134266,2.0695969959100085
3405,10001,2.085145,15.0,554.0,4.084,6.0,0.3419776,-0.24009037,1.7274405,2.105586,1,0.33979249613450546,-0.24317520167343415,1.7203195986833548,2.0984651742067313
3406,10001,2.057187,15.0,542.0,4.57,11.0,0.3049159,-0.21325205,1.7275786,2.080367,2,0.33503185830254484,-0.2407592993715535,1.7094046741292097,2.0621931224629497
3407,10001,-2.592578,7.0,676.0,2.674,14.0,0.36840296,-0.25794268,1.7276849,2.10583,2,0.34402985793370355,-0.24512922344586902,1.7307734839413145,2.108918582627533
3408,10001,-2.369168,5.0,703.0,3.224,12.0,0.37637138,-0.28432465,1.7277704,2.105916,1,0.3454498805283686,-0.2542563783125666,1.7356543500268826,2.113799925550259
3409,10001,3.065231,7.0,124.0,4.78,17.0,0.31714058,-0.27012968,1.7278149,2.080604,1,0.3346336158537267,-0.245227185962592,1.7209903453385929,2.0737795089280704
3410,10001,-2.588789,1.0,319.0,6.426,13.0,0.29216814,-0.25688124,1.7278433,2.080632,1,0.3350884961870919,-0.23991958814560488,1.7147163870060338,2.067505073758353
3411,10001,-2.336821,9.0,766.0,3.906,12.0,0.3682828,-0.2609005,1.7283705,2.106515,2,0.34390969496983637,-0.248087044338203,1.7314591757748106,2.1096035592052917
3412,10001,2.085843,15.0,553.0,4.114,6.0,0.3432865,-0.23078394,1.7294941,2.107639,1,0.34045106089567834,-0.24253077880491183,1.721164926094345,2.099309905571274
3413,10001,2.586993,15.0,601.0,2.498,3.0,0.35222864,-0.23541594,1.7299641,2.108109,1,0.3418339039934309,-0.23841593402780983,1.724937765849264,2.103082626116903
3414,10001,2.580981,15.0,601.0,2.514,3.0,0.36025143,-0.25549507,1.7304305,2.108576,1,0.3430421332460503,-0.24186135308687076,1.7307792649019595,2.108924840425336
3415,10001,2.119059,15.0,559.0,3.854,6.0,0.29776478,-0.2128048,1.7318767,2.084665,2,0.3278807314409726,-0.24031204101832015,1.7137027650639631,2.0664910941884136
3416,10001,2.173339,15.0,565.0,3.606,4.0,0.35038948,-0.24977016,1.7320722,2.110217,1,0.3404429558923538,-0.24383432884267306,1.728168435275236,2.106313295542875
3417,10001,2.559733,15.0,598.0,2.532,13.0,0.35387087,-0.23052216,1.7330703,2.111215,2,0.34311368781343765,-0.24268926150960649,1.7278482668082333,2.1059931270758723
3418,10001,2.09265,15.0,555.0,4.078,1.0,0.36995506,-0.2391429,1.7337176,2.111863,1,0.34405388865013453,-0.24411382344226504,1.7344733185546344,2.112618655659432
3419,10001,2.062804,15.0,545.0,4.45,6.0,0.3459816,-0.2173028,1.7337791,2.111924,1,0.3346095655241239,-0.2384109731006748,1.726866089259729,2.105010949527368
3420,10001,2.095846,15.0,556.0,4.004,8.0,0.3552494,-0.23111963,1.7339783,2.112123,2,0.33633933210242994,-0.24414415986401508,1.7312261720444266,2.1093709131027762
3421,10001,2.627233,11.0,65.0,5.462,14.0,0.29627132,-0.24753666,1.7341849,2.086973,1,0.33010695184746836,-0.2399202143492764,1.721006725585624,2.0737948162914956
3422,10001,-2.849006,11.0,653.0,2.29,11.0,0.37062025,-0.23591612,1.735106,2.113251,1,0.3469437686836018,-0.24223965055802288,1.7351647661012761,2.1133097455782046
3423,10001,2.160019,15.0,564.0,3.614,11.0,0.2943139,-0.19100952,1.7351435,2.077256,1,0.3311915463033105,-0.2341740748801815,1.7122743009011956,2.0543867228906363
3424,10001,-2.667238,1.0,293.0,5.786,2.0,0.3263297,-0.2357626,1.7354612,2.08825,2,0.33518686093293226,-0.23924311411071134,1.7263962519633305,2.07918493871565
3425,10001,-2.856115,11.0,653.0,2.32,2.0,0.40452957,-0.23301649,1.7357788,2.113924,1,0.35785062209706464,-0.25047036906449993,1.7406496095481394,2.118794827443647
3426,10001,2.957286,15.0,625.0,2.158,7.0,0.36159515,-0.23863697,1.7361296,2.114275,1,0.3458528656418584,-0.2442111986107519,1.7350371555120003,2.1131824926167977
3427,10001,-2.952981,5.0,247.0,4.87,8.0,0.37238455,-0.24997997,1.7370734,2.115218,3,0.34907092735964873,-0.24675511379213727,1.737398816283638,2.1155433189234083
3428,10001,2.459136,15.0,590.0,2.734,6.0,0.31016493,-0.23660994,1.737396,2.090185,3,0.3367953543429789,-0.2391371083162401,1.7248687815407049,2.0776577067116033
3429,10001,2.799857,15.0,615.0,2.222,14.0,0.30729628,-0.23752356,1.7375196,2.090308,3,0.3339267019992289,-0.2400507283113573,1.724992401573969,2.0777807306984197
3430,10001,2.432225,15.0,589.0,2.782,2.0,0.31151676,-0.24891281,1.7375394,2.090328,1,0.3386012215867679,-0.24220980732252553,1.7252232878994227,2.0780118554424525
3431,10001,2.086308,11.0,511.0,5.818,6.0,0.36504126,-0.24672842,1.7380011,2.116146,3,0.3417276351233206,-0.24350356121035016,1.7383265029749222,2.1164714824518507
3432,10001,2.969154,15.0,626.0,2.168,7.0,0.3768158,-0.2600546,1.738254,2.116399,1,0.3449349165149617,-0.2487066284429317,1.7396018647101232,2.1177469633963417
3433,10001,2.077234,11.0,512.0,5.79,9.0,0.33013582,-0.24890804,1.7390823,2.091871,1,0.33931355111162603,-0.2432051182820879,1.7303289728392341,2.0831176595915535
3434,10001,2.96441,15.0,625.0,2.176,2.0,0.37969065,-0.2242918,1.7397561,2.117901,1,0.34715045236314607,-0.24924356416107374,1.739659596486107,2.117804575963036
3435,10001,-2.336265,9.0,764.0,3.91,13.0,0.37391996,-0.26961756,1.7397777,2.117923,1,0.35143548065090774,-0.2481889982030999,1.7405540332290697,2.118699370333867
3436,10001,3.109413,7.0,130.0,4.754,14.0,0.31270027,-0.2448492,1.7400899,2.092878,3,0.33933069751314493,-0.2473763775728319,1.7275626730659734,2.0803508829811346
3437,10001,-2.678851,1.0,292.0,5.736001,13.0,0.3372016,-0.23340225,1.7407075,2.093496,1,0.3371224294079954,-0.2463837863194282,1.733425146671587,2.086213714214617
3438,10001,-2.751861,3.0,269.0,5.22,14.0,0.28455305,-0.24826002,1.7409664,2.093755,1,0.33539514855334635,-0.240891593903826,1.7241944643489102,2.07698303189194
3439,10001,-2.337694,9.0,750.0,3.926,12.0,0.34947586,-0.25594664,1.7412044,2.119349,1,0.3432329220455245,-0.2424155653028165,1.7392269308957677,2.117371552744828
3440,10001,2.094279,13.0,517.0,5.586001,2.0,0.35333824,-0.22623348,1.7423282,2.120473,1,0.3452675887585982,-0.23987479050360297,1.7375183358140613,2.115663076872411
3441,10001,-2.755144,9.0,663.0,2.474,7.0,0.3651662,-0.247046,1.7432649,2.12141,3,0.3418525664587698,-0.24382113475771344,1.7435903083643265,2.121735287841255
3442,10001,2.1318,15.0,560.0,3.816,10.0,0.32194757,-0.21756601,1.7439755,2.096764,1,0.3393188488031144,-0.2391649237897015,1.7320513544366936,2.0848399219797233
3443,10001,3.094901,7.0,152.0,4.81,13.0,0.33376837,-0.23509026,1.7444161,2.097205,2,0.342625520600901,-0.23857077371764493,1.7353511345850956,2.0881399405467045
3444,10001,2.064342,15.0,547.0,4.406,1.0,0.31736326,-0.24177504,1.7447946,2.097583,1,0.3352204056643935,-0.24452635716824306,1.7339744542641615,2.0867629025979015
3445,10001,-2.682604,1.0,291.0,5.702,18.0,0.3379426,-0.25173283,1.7448878,2.097676,1,0.33871799109772566,-0.24633174983256642,1.7390054273095361,2.091793637224697
3446,10001,-2.659588,9.0,669.0,2.576,2.0,0.3565669,-0.23102713,1.7462821,2.124427,2,0.3422691619463181,-0.24639229861538062,1.7428550927826527,2.1210000722595814
3447,10001,2.598603,11.0,61.0,5.572,10.0,0.2688985,-0.19607544,1.7471722,2.089285,1,0.32081207945758916,-0.23058161783365555,1.7269252906610937,2.069037951069114
3448,10001,3.125706,7.0,133.0,4.75,14.0,0.26828003,-0.267128,1.7473156,2.100104,1,0.32643388754282243,-0.24358954162169724,1.734136122923631,2.086924571257371
3449,10001,-2.545879,7.0,690.0,2.978,13.0,0.36050653,-0.25042868,1.7476058,2.125751,1,0.3467986782949962,-0.24717024261696954,1.7457799158069525,2.1239251337024605
3450,10001,-2.652694,9.0,669.0,2.566,1.0,0.33672953,-0.2278843,1.7480357,2.100824,1,0.339528429362437,-0.24217777460327614,1.741622584345548,2.094411032679288
3451,10001,-2.799392,11.0,657.0,2.372,9.0,0.38974,-0.2724471,1.7483317,2.126477,1,0.35197367506338556,-0.25282512820258585,1.7491907323758626,2.12733606948066
3452,10001,-2.763903,9.0,662.0,2.45,8.0,0.35096264,-0.2564063,1.7485435,2.126688,2,0.346585906856278,-0.2433038166520338,1.7457733755296618,2.1239178781694323
3453,10001,3.12571,15.0,635.0,2.172,8.0,0.3227687,-0.24683426,1.7491245,2.101913,1,0.34410383858862625,-0.24201136794986777,1.739424213726449,2.0922126620601893
3454,10001,-2.991949,11.0,644.0,2.194,2.0,0.34686708,-0.26025057,1.7494493,2.127594,2,0.34249035250447135,-0.2471480778214674,1.7466791277116687,2.1248238687700183
3455,10001,2.351366,13.0,481.0,6.836,7.0,0.35940504,-0.26333094,1.7496953,2.12784,1,0.3461193352937698,-0.25081665324313296,1.7483524019377572,2.126497142996107
